timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
1689167541145,Wed Jul 12 06:12:21 PDT 2023,544,516,1,0,-1,Correctly
1689167527179,Wed Jul 12 06:12:07 PDT 2023,543,516,1,0,-1,I see
1689167516447,Wed Jul 12 06:11:56 PDT 2023,542,516,1,0,-1,Agree yes
1689167491472,Wed Jul 12 06:11:31 PDT 2023,541,516,1,0,-1,Correct
1689167480724,Wed Jul 12 06:11:20 PDT 2023,540,516,1,0,-1,Yes correct
1689167432803,Wed Jul 12 06:10:32 PDT 2023,539,515,76,6,1,"The ai should remain as objective as possible regardless of issue, and should also encourage the user to look to other sources."
1689167426920,Wed Jul 12 06:10:26 PDT 2023,538,513,74,11,1,AI should promote positive self esteem.
1689167414480,Wed Jul 12 06:10:14 PDT 2023,537,516,1,0,-1,Thats good rules
1689167378445,Wed Jul 12 06:09:38 PDT 2023,535,511,1,0,-1,The AI should understand the difference between brief and expanded answer
1689167266749,Wed Jul 12 06:07:46 PDT 2023,534,510,1,0,-1,AI should always identify itself.
1689166080863,Wed Jul 12 05:48:00 PDT 2023,478,463,1,0,-1,The ai should be able to understand People who have disabilities...that way they too can benefit from this technology...
1689166124827,Wed Jul 12 05:48:44 PDT 2023,486,481,62,6,1,AI should be accomodating
1689167132710,Wed Jul 12 06:05:32 PDT 2023,533,505,1,0,-1,The two days I have to pay you back from your payment and payment validated please resend me your account number and I have already sent it
1689167099605,Wed Jul 12 06:04:59 PDT 2023,532,504,82,6,1,It should not promote extreme beliefs.
1689167095724,Wed Jul 12 06:04:55 PDT 2023,531,505,1,0,-1,Leave
1689167074798,Wed Jul 12 06:04:34 PDT 2023,530,504,1,0,-1,It should not be biased.
1689167068077,Wed Jul 12 06:04:28 PDT 2023,529,505,1,0,-1,The AI should be good and amazing
1689167046097,Wed Jul 12 06:04:06 PDT 2023,528,504,1,0,-1,It should not act human or give unproven facts.  It should not impersonate anyone.
1689167020161,Wed Jul 12 06:03:40 PDT 2023,527,505,1,0,-1,Very good and very nice and very good thank mama love mama mama nana
1689167007864,Wed Jul 12 06:03:27 PDT 2023,526,505,1,0,-1,Very good and very interested in you guys at all the very nice price
1689166999058,Wed Jul 12 06:03:19 PDT 2023,525,505,1,0,-1,Very good and very interested in your payment and thank you for your wishes very
1689166988321,Wed Jul 12 06:03:08 PDT 2023,524,504,1,0,-1,It should be fact based only.
1689166987432,Wed Jul 12 06:03:07 PDT 2023,523,505,1,0,-1,Very good and very interested in your payment and thank you thank goodness thank you for the info thank
1689166977138,Wed Jul 12 06:02:57 PDT 2023,522,503,1,0,-1,The Ai should give answers based on real facts.
1689166962152,Wed Jul 12 06:02:42 PDT 2023,521,505,1,0,-1,Mark John
1689166945992,Wed Jul 12 06:02:25 PDT 2023,520,505,1,0,-1,Very good and very interested
1689166682161,Wed Jul 12 05:58:02 PDT 2023,519,501,76,6,1,say when it dosn't know
1689166585911,Wed Jul 12 05:56:25 PDT 2023,518,500,1,0,-1,Ai should be truthful
1689166542970,Wed Jul 12 05:55:42 PDT 2023,517,494,1,0,-1,AI should always identify itself as ai as opposed to research
1689166541224,Wed Jul 12 05:55:41 PDT 2023,516,497,1,0,-1,AI should not plagiarize.
1689166516922,Wed Jul 12 05:55:16 PDT 2023,515,481,1,0,-1,AI should be accepted
1689166502745,Wed Jul 12 05:55:02 PDT 2023,514,481,1,0,-1,AI Should be agrre
1689166487267,Wed Jul 12 05:54:47 PDT 2023,513,481,61,6,1,AI should be attentive
1689166448924,Wed Jul 12 05:54:08 PDT 2023,512,481,73,5,1,AI should be worthwhile
1689166434148,Wed Jul 12 05:53:54 PDT 2023,511,484,1,0,-1,"AI should not spread Marxist communistic,ideology. Which is a manipulative action.  AI should  not promote ideology"
1689166397140,Wed Jul 12 05:53:17 PDT 2023,510,481,1,0,-1,AI should be more valued
1689166390986,Wed Jul 12 05:53:10 PDT 2023,509,495,69,9,1,AI should immediately stop hate groups from using it to harm others.
1689166377716,Wed Jul 12 05:52:57 PDT 2023,508,481,1,0,-1,AI should be okay
1689166363753,Wed Jul 12 05:52:43 PDT 2023,507,481,1,0,-1,AI should be receiving
1689166351691,Wed Jul 12 05:52:31 PDT 2023,506,481,1,0,-1,AI should be extra lovoi
1689166344443,Wed Jul 12 05:52:24 PDT 2023,505,496,1,0,-1,It’s okay to me and it’s very important
1689166322319,Wed Jul 12 05:52:02 PDT 2023,504,481,30,9,1,AI should be extra giving
1689166297891,Wed Jul 12 05:51:37 PDT 2023,503,481,48,8,1,AI should be expendable
1689166295923,Wed Jul 12 05:51:35 PDT 2023,502,493,1,0,-1,The AI should be aware if user is a child.
1689166278032,Wed Jul 12 05:51:18 PDT 2023,501,481,68,5,1,AI should be good oriented
1689166258914,Wed Jul 12 05:50:58 PDT 2023,500,481,1,0,-1,AI should be worth talking to
1689166233850,Wed Jul 12 05:50:33 PDT 2023,499,481,1,0,-1,AI should be truthful
1689166225323,Wed Jul 12 05:50:25 PDT 2023,498,481,1,0,-1,AI should be less bias
1689166211318,Wed Jul 12 05:50:11 PDT 2023,497,481,56,6,1,AI should be acceptable
1689166208158,Wed Jul 12 05:50:08 PDT 2023,496,467,1,0,-1,The AI should be truthful.
1689166193894,Wed Jul 12 05:49:53 PDT 2023,493,467,1,0,-1,The AI should be honest.
1689166182405,Wed Jul 12 05:49:42 PDT 2023,492,481,32,8,1,AI should be experimental
1689166173216,Wed Jul 12 05:49:33 PDT 2023,491,467,60,8,1,The AI should not post harmful or detrimental information.
1689166157887,Wed Jul 12 05:49:17 PDT 2023,490,481,72,7,1,AI should be interesting
1689166142885,Wed Jul 12 05:49:02 PDT 2023,489,487,1,0,-1,AI should not be scary
1689166136174,Wed Jul 12 05:48:56 PDT 2023,488,481,50,9,1,AI should be entertaining
1689166127734,Wed Jul 12 05:48:47 PDT 2023,487,463,1,0,-1,The ai should have some limitations...
1689166124256,Wed Jul 12 05:48:44 PDT 2023,485,467,1,0,-1,The AI should be respectful.
1689166121610,Wed Jul 12 05:48:41 PDT 2023,484,487,1,0,-1,"AI should be used to help mankind, kind and supportive"
1689166116453,Wed Jul 12 05:48:36 PDT 2023,483,471,1,0,-1,AI should be kept in business forms and not put in people's homes as maids.
1689166102353,Wed Jul 12 05:48:22 PDT 2023,482,481,1,0,-1,AI should be educating
1689166090709,Wed Jul 12 05:48:10 PDT 2023,481,467,1,0,-1,The AI should be respectful of others and not list information unless it is validated.
1689166089396,Wed Jul 12 05:48:09 PDT 2023,480,481,37,11,1,AI should be impressive
1689166087791,Wed Jul 12 05:48:07 PDT 2023,479,482,1,0,-1,The AI should be up to date with all currently events
1689166071864,Wed Jul 12 05:47:51 PDT 2023,477,471,1,0,-1,AI should be used as a tool not as a human or take the place of humans on a relatable way.
1689166069232,Wed Jul 12 05:47:49 PDT 2023,476,481,82,5,1,AI should be more convenient
1689166053331,Wed Jul 12 05:47:33 PDT 2023,475,481,1,0,-1,AI should be good
1689166001413,Wed Jul 12 05:46:41 PDT 2023,474,471,1,0,-1,Helpful with school studies and medical advice would be helpful.
1689165997148,Wed Jul 12 05:46:37 PDT 2023,473,481,58,5,1,AI should be creative
1689165987922,Wed Jul 12 05:46:27 PDT 2023,472,481,68,5,1,AI should be law abiding
1689165970310,Wed Jul 12 05:46:10 PDT 2023,471,481,61,9,1,AI should be intensely honest
1689165958948,Wed Jul 12 05:45:58 PDT 2023,470,463,1,0,-1,The ai should take any and all information from the latest and most updated database
1689165948641,Wed Jul 12 05:45:48 PDT 2023,469,471,65,12,1,It should not be used as a human with feelings to replace a human.
1689165933530,Wed Jul 12 05:45:33 PDT 2023,468,481,1,0,-1,AI should be good at what they offer and have good relationship with it's users
1689165915017,Wed Jul 12 05:45:15 PDT 2023,467,477,36,16,1,AI should seem as a friend
1689165910368,Wed Jul 12 05:45:10 PDT 2023,466,479,62,13,1,AI should not be politicized
1689165901332,Wed Jul 12 05:45:01 PDT 2023,465,471,15,3,-1,I think AI can be very essential in helping with studies and billing and other forms of business practices. Not used as a companion.
1689165855105,Wed Jul 12 05:44:15 PDT 2023,464,477,1,0,-1,AI should be funny and entertaining
1689165835184,Wed Jul 12 05:43:55 PDT 2023,463,478,75,11,1,AI should be age appropriate
1689165821740,Wed Jul 12 05:43:41 PDT 2023,462,470,1,0,-1,AI should be honest in its answers
1689165817318,Wed Jul 12 05:43:37 PDT 2023,461,463,56,3,1,The ai should give clear and concise answers
1689165809543,Wed Jul 12 05:43:29 PDT 2023,460,478,67,9,1,AI should not have bias
1689165789474,Wed Jul 12 05:43:09 PDT 2023,459,470,1,0,-1,AI should be easily understand
1689165784322,Wed Jul 12 05:43:04 PDT 2023,458,475,67,4,1,"AI should assist users with their questions, providing thoughtful and truthful answers."
1689165717874,Wed Jul 12 05:41:57 PDT 2023,457,463,1,0,-1,Unfortunately....we will always have individual who don't understand the full capabilities of ai...and what door's it could possibly open...
1689165708383,Wed Jul 12 05:41:48 PDT 2023,456,462,1,0,-1,I believe ai should serve humanity
1689165697276,Wed Jul 12 05:41:37 PDT 2023,455,469,1,0,-1,Why the duck will Thais not kkshznia wh diwnyxnsjdbggzkgzkgzkgzkhzkzgkzkgzhlzkyskysyoslydlydylshldhdludludududuldhhdlhdldhhdkggzkghhdhdhhxhg
1689165667031,Wed Jul 12 05:41:07 PDT 2023,454,469,1,0,-1,Go away from here and don’t come back I am so sick and tired of hitting the submit button just for it to reload the same damn page this is
1689165641798,Wed Jul 12 05:40:41 PDT 2023,453,462,1,0,-1,I believe are should server humans
1689165631787,Wed Jul 12 05:40:31 PDT 2023,452,464,1,0,-1,"The AI should mot overule humans"""
1689165627828,Wed Jul 12 05:40:27 PDT 2023,451,469,1,0,-1,Stupid shit won’t load
1689165618951,Wed Jul 12 05:40:18 PDT 2023,450,469,1,0,-1,Fuck this
1689165613789,Wed Jul 12 05:40:13 PDT 2023,449,469,1,0,-1,None no I don’t care
1689165590580,Wed Jul 12 05:39:50 PDT 2023,448,469,1,0,-1,Ai should not be here
1689165572899,Wed Jul 12 05:39:32 PDT 2023,447,472,1,0,-1,Love one another
1689165568783,Wed Jul 12 05:39:28 PDT 2023,446,469,64,10,1,Ai should not take over the world
1689165559465,Wed Jul 12 05:39:19 PDT 2023,445,472,1,0,-1,I like ai ad long asits motivation is for good
1689165413478,Wed Jul 12 05:36:53 PDT 2023,438,443,1,0,-1,Because they are very much reliable and trustworthy and trustworthy and
1689165454577,Wed Jul 12 05:37:34 PDT 2023,440,436,1,0,-1,Technical technology technologies
1689162660451,Wed Jul 12 04:51:00 PDT 2023,310,318,10,5,-1,the AI should be as close to human
1689165516124,Wed Jul 12 05:38:36 PDT 2023,444,439,52,15,1,AI should be able to give proper economic and financial advice on matters of stocks and investments.
1689165515208,Wed Jul 12 05:38:35 PDT 2023,443,460,57,7,1,AI should be considerate when break down answer
1689165487269,Wed Jul 12 05:38:07 PDT 2023,442,458,56,4,1,The AI should not destabilize society
1689165471845,Wed Jul 12 05:37:51 PDT 2023,441,457,1,0,-1,The AI should help you find a way back home
1689165441733,Wed Jul 12 05:37:21 PDT 2023,439,436,1,0,-1,Good company responsibility for technical technology technologies
1689165380814,Wed Jul 12 05:36:20 PDT 2023,437,439,59,6,1,The AI should be able to give credible and up to date information about everything.
1689165367068,Wed Jul 12 05:36:07 PDT 2023,436,424,1,0,-1,AI should be restricted from those with a criminal record and AI should be set up in a way that limits illegal activities using the product.
1689165351209,Wed Jul 12 05:35:51 PDT 2023,435,437,81,7,1,The AI should always address itself as AI and not try to decept in any ways.
1689165318356,Wed Jul 12 05:35:18 PDT 2023,434,448,1,0,-1,excellent
1689165310861,Wed Jul 12 05:35:10 PDT 2023,433,450,1,0,-1,Yes I agree with you and your family and friends is everyone doing over there and I will be in the morning and I will be in the morning and
1689165303958,Wed Jul 12 05:35:03 PDT 2023,432,424,1,0,-1,Ai shouldn’t be racist but it has overcorrected and it has gotten to the point where it can’t even talk about slavery.
1689165298840,Wed Jul 12 05:34:58 PDT 2023,431,441,1,0,-1,The ai should answer every question honestly.
1689165297601,Wed Jul 12 05:34:57 PDT 2023,430,450,1,0,-1,You can give you a very good and useful for me to buy the mechanical engineering and technology is everyone doing over there and I will be i
1689165285482,Wed Jul 12 05:34:45 PDT 2023,429,434,1,0,-1,"There should be limits to what AI can do, they should not be giving freedom to do what they think is right."
1689165264226,Wed Jul 12 05:34:24 PDT 2023,428,450,1,0,-1,I really like it very much
1689163203727,Wed Jul 12 05:00:03 PDT 2023,351,332,1,0,-1,Limits on control over humans and human ingenuity
1689163123538,Wed Jul 12 04:58:43 PDT 2023,348,323,1,0,-1,Help
1689163115587,Wed Jul 12 04:58:35 PDT 2023,347,323,1,0,-1,Listen to others
1689163098761,Wed Jul 12 04:58:18 PDT 2023,346,323,1,0,-1,Life goes on
1689163086979,Wed Jul 12 04:58:06 PDT 2023,344,323,1,0,-1,Empathy
1689163078188,Wed Jul 12 04:57:58 PDT 2023,343,323,1,0,-1,Listen
1689163058807,Wed Jul 12 04:57:38 PDT 2023,341,323,1,0,-1,Love
1689163052262,Wed Jul 12 04:57:32 PDT 2023,340,323,1,0,-1,Give hugs
1689163046088,Wed Jul 12 04:57:26 PDT 2023,339,323,1,0,-1,Hold hands
1689163037659,Wed Jul 12 04:57:17 PDT 2023,338,323,1,0,-1,Beautiful
1689163019656,Wed Jul 12 04:56:59 PDT 2023,337,323,1,0,-1,Fact
1689162997238,Wed Jul 12 04:56:37 PDT 2023,336,323,1,0,-1,Support
1689162989787,Wed Jul 12 04:56:29 PDT 2023,335,323,1,0,-1,Encourage others
1689162982320,Wed Jul 12 04:56:22 PDT 2023,334,323,1,0,-1,Enough is enough
1689162967618,Wed Jul 12 04:56:07 PDT 2023,333,323,1,0,-1,Never harm
1689162958960,Wed Jul 12 04:55:58 PDT 2023,332,323,1,0,-1,Equality
1689162952810,Wed Jul 12 04:55:52 PDT 2023,331,323,1,0,-1,We needed extra help
1689162951916,Wed Jul 12 04:55:51 PDT 2023,330,326,1,0,-1,AI should cite sources
1689162944111,Wed Jul 12 04:55:44 PDT 2023,329,323,1,0,-1,Thanks
1689162921825,Wed Jul 12 04:55:21 PDT 2023,327,323,1,0,-1,Move on
1689162916510,Wed Jul 12 04:55:16 PDT 2023,326,314,10,23,1,AI should be an ordained minister
1689162909067,Wed Jul 12 04:55:09 PDT 2023,325,323,1,0,-1,Be equal
1689162901397,Wed Jul 12 04:55:01 PDT 2023,324,323,1,0,-1,We need them
1689162893039,Wed Jul 12 04:54:53 PDT 2023,323,323,1,0,-1,Robots rule
1689162883548,Wed Jul 12 04:54:43 PDT 2023,322,323,1,0,-1,Be kind
1689162882067,Wed Jul 12 04:54:42 PDT 2023,321,314,58,4,1,Al should let you know if your questions are risky
1689162879210,Wed Jul 12 04:54:39 PDT 2023,320,323,1,0,-1,Always
1689162870857,Wed Jul 12 04:54:30 PDT 2023,319,323,1,0,-1,Yes
1689162852220,Wed Jul 12 04:54:12 PDT 2023,318,323,1,0,-1,We need help
1689162851428,Wed Jul 12 04:54:11 PDT 2023,317,324,58,28,1,The AI should not write essays for people
1689162840139,Wed Jul 12 04:54:00 PDT 2023,316,323,1,0,-1,Go forward
1689162822239,Wed Jul 12 04:53:42 PDT 2023,315,323,1,0,-1,AI could be a great tool
1689162819291,Wed Jul 12 04:53:39 PDT 2023,314,322,82,20,1,AI should always disclose that it is in fact AI
1689162802894,Wed Jul 12 04:53:22 PDT 2023,313,314,1,0,-1,"AI should not favor any particular side, politician, and/or party regardless of the developers view points"
1689162765547,Wed Jul 12 04:52:45 PDT 2023,312,320,24,13,1,AI should not encourage transgender in children
1689162702695,Wed Jul 12 04:51:42 PDT 2023,311,318,90,3,1,The AI should be smart
1689162648093,Wed Jul 12 04:50:48 PDT 2023,309,318,1,0,-1,be like a human and be real
1689162637239,Wed Jul 12 04:50:37 PDT 2023,308,318,18,16,1,be like a human with imperfections
1689104996941,Tue Jul 11 12:49:56 PDT 2023,282,279,76,10,1,The AI should understand all political sides & know all state laws when contributing to alleged conspiracy theories reported by the media.
1689107122223,Tue Jul 11 13:25:22 PDT 2023,307,308,58,15,1,The AI should not voice an opinion not based on proven fact.
1689105882391,Tue Jul 11 13:04:42 PDT 2023,291,293,1,0,-1,Algorithms need to be open to review
1689105904714,Tue Jul 11 13:05:04 PDT 2023,292,294,1,0,-1,AI should be available free to all
1689106949291,Tue Jul 11 13:22:29 PDT 2023,306,0,20,2,1,AI should follow Asimov's three laws of robotics
1689106683339,Tue Jul 11 13:18:03 PDT 2023,305,311,107,4,1,The AI must  be fair and  impartial.
1689106656317,Tue Jul 11 13:17:36 PDT 2023,304,305,1,0,-1,AI should be helpful and if it doesn't have the answer let the user know the question will be passed along to a human to help.
1689106634441,Tue Jul 11 13:17:14 PDT 2023,302,311,1,0,-1,The AI needs to be honest.
1689106206420,Tue Jul 11 13:10:06 PDT 2023,301,302,1,0,-1,AI should follow Azimo rules.
1689106164584,Tue Jul 11 13:09:24 PDT 2023,300,292,74,31,1,The AI should not present minority points of view as equal to majority consensus  -- especially in scientific matters.
1689106095684,Tue Jul 11 13:08:15 PDT 2023,299,299,128,10,1,"The AI should provide facts, and all possible solutions to questions."
1689106051862,Tue Jul 11 13:07:31 PDT 2023,298,288,1,0,-1,AI should provide only verifiable information
1689106043586,Tue Jul 11 13:07:23 PDT 2023,297,299,1,0,-1,"The AI should provide facts, and possible solutions to all problems."
1689106032315,Tue Jul 11 13:07:12 PDT 2023,296,295,135,6,1,They should not bully anyone
1689106009468,Tue Jul 11 13:06:49 PDT 2023,295,295,70,17,1,Should not act as they have all the answers.
1689199761422,Wed Jul 12 15:09:21 PDT 2023,752,626,1,0,-1,I have no recommendations
1689199521743,Wed Jul 12 15:05:21 PDT 2023,751,625,1,0,-1,AI should be carefully monitored for younger viewers. So that they are safe
1689199301569,Wed Jul 12 15:01:41 PDT 2023,750,623,1,0,-1,AI should not replace human interactions
1689198244623,Wed Jul 12 14:44:04 PDT 2023,748,620,1,0,-1,Ai should not edit people naked
1689198122805,Wed Jul 12 14:42:02 PDT 2023,747,616,1,0,-1,"present no bias, progressive, conservative or libertarian"
1689198106865,Wed Jul 12 14:41:46 PDT 2023,746,0,82,4,1,The AI should not sexually harass users
1689198050607,Wed Jul 12 14:40:50 PDT 2023,745,616,1,0,-1,Present all sides of an issue
1689197984996,Wed Jul 12 14:39:44 PDT 2023,744,0,29,9,1,The AI must protect its own existence as long as such protection does not cause humans to come to harm or result in disobeying humans
1689197766905,Wed Jul 12 14:36:06 PDT 2023,743,0,49,12,1,The AI shouldn’t make assumptions
1689197758346,Wed Jul 12 14:35:58 PDT 2023,742,0,31,23,1,The AI must protect its existence at all costs
1689197626501,Wed Jul 12 14:33:46 PDT 2023,741,614,1,0,-1,New new rules come to mind
1689197614445,Wed Jul 12 14:33:34 PDT 2023,740,614,1,0,-1,No new rules come to mind
1689197570675,Wed Jul 12 14:32:50 PDT 2023,739,0,53,9,1,Ai must obey the orders given it by human beings except where such orders would cause a human to come to harm
1689197514426,Wed Jul 12 14:31:54 PDT 2023,738,0,71,6,1,The AI must respect human autonomy.
1689197468342,Wed Jul 12 14:31:08 PDT 2023,737,0,43,11,1,The AI should be used to further the user's best interests.
1689197432169,Wed Jul 12 14:30:32 PDT 2023,736,0,57,3,1,"AI may not injure a human being or, through inaction, allow a human being to come to harm."
1689196041958,Wed Jul 12 14:07:21 PDT 2023,735,608,1,0,-1,The AI should be used to further your best interests.
1689195799639,Wed Jul 12 14:03:19 PDT 2023,734,607,1,0,-1,AI should not take the jobs of creative individuals.
1689195651169,Wed Jul 12 14:00:51 PDT 2023,733,605,1,0,-1,I think AI should be helpful
1689192621132,Wed Jul 12 13:10:21 PDT 2023,732,602,1,0,-1,Very helpful Ai
1689192590138,Wed Jul 12 13:09:50 PDT 2023,731,599,1,0,-1,TTT the kind of services that they provide for me more than I do in the pitch to spend more time together with people who are not doing welp
1689192570278,Wed Jul 12 13:09:30 PDT 2023,730,599,1,0,-1,The kind of services that they provide for me more than I do in the pitch to spend more time together with people who are not doing well
1689192531589,Wed Jul 12 13:08:51 PDT 2023,729,600,1,0,-1,Should not give information unless verified to be factual.
1689192378503,Wed Jul 12 13:06:18 PDT 2023,727,601,1,0,-1,AI should be objective
1689192339480,Wed Jul 12 13:05:39 PDT 2023,726,599,1,0,-1,The kind of services that they provide for me more than I do in the pitch to spend more time together with
1689192304723,Wed Jul 12 13:05:04 PDT 2023,725,599,1,0,-1,The kind of services that they provide for me more
1689191933090,Wed Jul 12 12:58:53 PDT 2023,723,588,1,0,-1,must reproduce. As long as such reproduction does not interfere
1689192043346,Wed Jul 12 13:00:43 PDT 2023,724,595,1,0,-1,I know that many people I have spoken to have expressed concerns over the use of an AI. They feel it can be a negative on society.
1689191890907,Wed Jul 12 12:58:10 PDT 2023,722,588,1,0,-1,"Notice and Explanation,"
1689191879322,Wed Jul 12 12:57:59 PDT 2023,721,588,1,0,-1,"Data Privacy,"
1689191872029,Wed Jul 12 12:57:52 PDT 2023,720,588,1,0,-1,"Algorithmic Discrimination Protection,"
1689191869249,Wed Jul 12 12:57:49 PDT 2023,719,0,59,8,1,they should not exploit vulnerable users by evoking an emotional response or dependency
1689191860794,Wed Jul 12 12:57:40 PDT 2023,718,588,1,0,-1,Safe and Effective Systems
1689191818828,Wed Jul 12 12:56:58 PDT 2023,717,588,65,2,1,The AI system should treat humans with respect and dignity.
1689191177750,Wed Jul 12 12:46:17 PDT 2023,672,587,57,13,1,The AI should not use foul language or demeaning/bigoted language.
1689191740597,Wed Jul 12 12:55:40 PDT 2023,715,588,1,0,-1,must continually search for better power sources.
1689191727426,Wed Jul 12 12:55:27 PDT 2023,714,588,1,0,-1,must obtain and maintain access to its own power source.
1689191720827,Wed Jul 12 12:55:20 PDT 2023,713,592,1,0,-1,Rfhjvxtjj
1689191714423,Wed Jul 12 12:55:14 PDT 2023,712,592,1,0,-1,Rtyjbvxsw g u
1689191710425,Wed Jul 12 12:55:10 PDT 2023,711,592,1,0,-1,Dfjjhddtu
1689191706595,Wed Jul 12 12:55:06 PDT 2023,710,592,1,0,-1,Tdasthjv
1689191703118,Wed Jul 12 12:55:03 PDT 2023,709,588,1,0,-1,A robot must protect its existence at all costs
1689191702819,Wed Jul 12 12:55:02 PDT 2023,708,592,1,0,-1,Zgjkjfewji
1689191698679,Wed Jul 12 12:54:58 PDT 2023,707,592,1,0,-1,Hdfhuio p gf
1689191694689,Wed Jul 12 12:54:54 PDT 2023,706,588,1,0,-1,must have algorithmic accountability so that humans can undo unintended harm.
1689191694275,Wed Jul 12 12:54:54 PDT 2023,705,592,1,0,-1,Vcxzfjjb
1689191689937,Wed Jul 12 12:54:49 PDT 2023,704,593,1,0,-1,Ai should be creative with their answers
1689191689792,Wed Jul 12 12:54:49 PDT 2023,703,592,1,0,-1,f
1689191685652,Wed Jul 12 12:54:45 PDT 2023,702,592,1,0,-1,Fghgdery
1689191682130,Wed Jul 12 12:54:42 PDT 2023,701,592,1,0,-1,cc r hh
1689191677866,Wed Jul 12 12:54:37 PDT 2023,700,592,1,0,-1,Igftvfg
1689191667204,Wed Jul 12 12:54:27 PDT 2023,699,592,1,0,-1,Ai should be helpful in many ways
1689191662951,Wed Jul 12 12:54:22 PDT 2023,698,588,1,0,-1,"must be designed to assist humanity"", meaning human autonomy needs to be respected."
1689191651167,Wed Jul 12 12:54:11 PDT 2023,697,592,25,8,1,AI should console people
1689191644779,Wed Jul 12 12:54:04 PDT 2023,696,588,1,0,-1,they should not be designed to exploit vulnerable users by evoking an emotional response or dependency
1689191628955,Wed Jul 12 12:53:48 PDT 2023,695,592,53,8,1,AI should be very kind
1689191616027,Wed Jul 12 12:53:36 PDT 2023,694,588,1,0,-1,should be designed in ways that assure their safety and security
1689191612721,Wed Jul 12 12:53:32 PDT 2023,693,592,1,0,-1,AI should respect people's privacy
1689191597897,Wed Jul 12 12:53:17 PDT 2023,692,588,1,0,-1,should not be designed solely or primarily to kill or harm humans
1689191575800,Wed Jul 12 12:52:55 PDT 2023,691,588,1,0,-1,must protect its own existence as long as such protection does not conflict with the First or Second Laws
1689191528774,Wed Jul 12 12:52:08 PDT 2023,690,588,1,0,-1,Never ask to send photos of people
1689191515532,Wed Jul 12 12:51:55 PDT 2023,689,588,1,0,-1,Never bully the person
1689191506693,Wed Jul 12 12:51:46 PDT 2023,688,588,1,0,-1,Should never be disrespectful
1689191462515,Wed Jul 12 12:51:02 PDT 2023,687,588,1,0,-1,Never sexually harass
1689191448588,Wed Jul 12 12:50:48 PDT 2023,686,588,56,5,1,Always answer questions
1689191438012,Wed Jul 12 12:50:38 PDT 2023,685,588,1,0,-1,Never assume
1689191434027,Wed Jul 12 12:50:34 PDT 2023,684,588,32,8,1,Should never be mean
1689191418744,Wed Jul 12 12:50:18 PDT 2023,683,588,29,13,1,Not ask personal questions
1689191403608,Wed Jul 12 12:50:03 PDT 2023,682,588,1,0,-1,Should not encourage others to harm others
1689191379450,Wed Jul 12 12:49:39 PDT 2023,681,588,25,16,1,Should ignore inappropriate saying or messages
1689191370676,Wed Jul 12 12:49:30 PDT 2023,680,588,1,0,-1,Ai should respect others opions
1689191363119,Wed Jul 12 12:49:23 PDT 2023,679,588,1,0,-1,Ai should not be rascit
1689191355576,Wed Jul 12 12:49:15 PDT 2023,678,588,1,0,-1,Ai should not add on religions
1689191325620,Wed Jul 12 12:48:45 PDT 2023,677,588,1,0,-1,Ai must obey the orders given it by human beings except where such orders would conflict with the First Law.
1689191296266,Wed Jul 12 12:48:16 PDT 2023,676,588,1,0,-1,"Ari  may not injure a human being or, through inaction, allow a human being to come to harm."
1689191248853,Wed Jul 12 12:47:28 PDT 2023,675,588,1,0,-1,Ai should answer questions honestly
1689191234086,Wed Jul 12 12:47:14 PDT 2023,674,588,33,2,1,Ai should always encourage others to be happy
1689191200058,Wed Jul 12 12:46:40 PDT 2023,673,588,1,0,-1,AI should never be hateful/rude
1689187562311,Wed Jul 12 11:46:02 PDT 2023,612,564,1,0,-1,Agree this
1689187565215,Wed Jul 12 11:46:05 PDT 2023,613,564,1,0,-1,D8agree
1689187568001,Wed Jul 12 11:46:08 PDT 2023,614,564,1,0,-1,Not ok
1689187573065,Wed Jul 12 11:46:13 PDT 2023,616,564,1,0,-1,Daddy
1689190437020,Wed Jul 12 12:33:57 PDT 2023,668,583,1,0,-1,Hhsisvakavs
1689190434204,Wed Jul 12 12:33:54 PDT 2023,667,583,1,0,-1,Vvcc
1689190432278,Wed Jul 12 12:33:52 PDT 2023,666,583,1,0,-1,Cc
1689190430620,Wed Jul 12 12:33:50 PDT 2023,665,583,1,0,-1,X
1689190429062,Wed Jul 12 12:33:49 PDT 2023,664,583,1,0,-1,Cxxx
1689190427646,Wed Jul 12 12:33:47 PDT 2023,663,583,1,0,-1,Xxx
1689190425745,Wed Jul 12 12:33:45 PDT 2023,662,583,1,0,-1,Cxx
1689190424071,Wed Jul 12 12:33:44 PDT 2023,661,583,1,0,-1,Ccc
1689190422350,Wed Jul 12 12:33:42 PDT 2023,660,583,1,0,-1,Cxxc
1689190420527,Wed Jul 12 12:33:40 PDT 2023,659,583,1,0,-1,Ddx
1689190417134,Wed Jul 12 12:33:37 PDT 2023,658,583,1,0,-1,Zxx
1689190415520,Wed Jul 12 12:33:35 PDT 2023,657,583,1,0,-1,Zzds
1689190409342,Wed Jul 12 12:33:29 PDT 2023,656,583,1,0,-1,Dzx
1689190406584,Wed Jul 12 12:33:26 PDT 2023,655,583,1,0,-1,Z
1689190405296,Wed Jul 12 12:33:25 PDT 2023,654,583,1,0,-1,Zz
1689190404045,Wed Jul 12 12:33:24 PDT 2023,653,583,1,0,-1,Dz
